,id,date,mood_class,average_mood,last_5day_average_mood,last_5day_average_arousal,last_5day_average_valence,last_5day_average_activity,last_5day_total_sms,last_5day_total_calls,last_5day_total_other,last_5day_attr1,last_5day_attr2,last_5day_attr3,last_5day_attr4
28,AS14.01,2014-04-23,5,0.7263157894736842,0.7603231597845594,0.4424083769633508,0.7096774193548389,0.1762706954515652,0.06896551724137932,0.12307692307692308,0.03644185323909383,0.002671994240751789,0.3032327558873672,0.5664093201253654,0.2026380972024469
29,AS14.01,2014-04-24,5,0.7263157894736842,0.8034111310592453,0.5209424083769634,0.7300509337860781,0.154457781749527,0.06896551724137932,0.12307692307692308,0.03560472882899014,0.002671994240751789,0.32352279227357816,0.5947541588551681,0.15574033228235395
30,AS14.01,2014-04-25,4,0.6631578947368422,0.792639138240574,0.5052356020942408,0.7300509337860781,0.1324262246358566,0.06896551724137932,0.12307692307692308,0.035674760939722244,0.0,0.39503877548695343,0.7279186675997419,0.2276872200184872
31,AS14.01,2014-04-26,5,0.7263157894736842,0.789946140035906,0.5091623036649214,0.735144312393888,0.14797296801858106,0.03448275862068966,0.12307692307692308,0.04105450035505195,0.0,0.45743187339223657,0.7808275896357877,0.22769968872487478
32,AS14.01,2014-04-27,4,0.7105263157894737,0.789946140035906,0.5130890052356021,0.735144312393888,0.19891394198138435,0.1724137931034483,0.13846153846153847,0.03921534221866387,0.0,0.5664972140161397,0.8635006555960896,0.2856045405945498
33,AS14.01,2014-04-28,5,0.7263157894736842,0.7953321364452419,0.49738219895287955,0.735144312393888,0.17101608391050926,0.1724137931034483,0.1076923076923077,0.19349157898806854,0.0,0.4884933202379947,0.7400634277097689,0.24274056664619253
34,AS14.01,2014-04-29,3,0.631578947368421,0.7953321364452419,0.418848167539267,0.7147707979626485,0.15907148876672034,0.1724137931034483,0.12307692307692308,0.1981789166700181,0.0,0.5171364716144777,0.6945067385877762,0.31284450781590545
35,AS14.01,2014-04-30,5,0.7578947368421052,0.7630161579892276,0.43062827225130884,0.7147707979626485,0.1826131634346836,0.1724137931034483,0.1076923076923077,0.1995048683186687,0.03062127081604233,0.4494321519798747,0.5396323366201126,0.23848114292049877
36,AS14.01,2014-05-01,5,0.7894736842105263,0.7953321364452419,0.41492146596858637,0.7096774193548389,0.2016763061396494,0.13793103448275865,0.09230769230769231,0.2176629057922145,0.03062127081604233,0.4438008554102214,0.4811640024040432,0.18512055146008552
37,AS14.01,2014-05-02,5,0.7263157894736842,0.8168761220825846,0.3992146596858639,0.7096774193548389,0.12123709190389814,0.13793103448275865,0.15384615384615385,0.21738728052270345,0.03320267963795967,0.3326738372889124,0.5216388911765867,0.27542597974878763
38,AS14.01,2014-05-03,5,0.7894736842105263,0.8222621184919205,0.3835078534031413,0.7096774193548389,0.1425119288120815,0.13793103448275865,0.15384615384615385,0.05834125141325886,0.03320267963795967,0.32208600232543294,0.6141669566551661,0.31261669229080524
39,AS14.01,2014-05-04,5,0.7894736842105263,0.8438061041292633,0.43062827225130884,0.7300509337860781,0.16614907810953267,0.1724137931034483,0.12307692307692308,0.05336990324233144,0.03320267963795967,0.29823473029126807,0.6036105123908562,0.24213504201057032
40,AS14.02,2014-03-21,4,0.7105263157894737,0.6786355475763008,0.6230366492146597,0.49575551782682525,0.4534637847245666,0.13793103448275865,0.5846153846153846,0.12312607814123909,0.0,0.12191755998501302,0.3472247008830928,0.020224899582062122
41,AS14.02,2014-03-22,2,0.5526315789473684,0.7414721723518847,0.5641361256544503,0.5721561969439729,0.525653483803257,0.13793103448275865,0.676923076923077,0.06564664095095842,0.0,0.21699333001865637,0.38990580896951177,0.026397357758522484
42,AS14.02,2014-03-23,1,0.513157894736842,0.7280071813285454,0.4463350785340314,0.470288624787776,0.6518509683798022,0.1724137931034483,1.0,0.056252865920496,0.0,0.38479444595990964,0.34214641963448955,0.03553626171916371
43,AS14.02,2014-03-24,1,0.536842105263158,0.6229802513464986,0.3206806282722513,0.38879456706281834,0.6746469731297715,0.1724137931034483,0.8923076923076924,0.05208246149049139,0.0,0.6563290446744082,0.3301601398699259,0.0343291593765599
